season,game_id,division_id,quarter,clock_remaining_ms,event_order,team_id,player_id,player_name_original,action,is_overtime,source_url
2025-26,1377,9,1,526000,1761374697662,7,22,簡祐哲,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,434000,1761374810030,7,24,蘇士軒,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,434000,1761374810057,7,10874,熊祥泰,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,434000,1761374813671,2,10893,崔維斯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,434000,1761374813697,2,10894,凱帝,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,401000,1761374892146,2,118,蘇文儒,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,401000,1761374892171,2,109,于煥亞,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,401000,1761374896536,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,401000,1761374896552,7,21,李愷諺,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,401000,1761374896563,7,10875,傑登,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,401000,1761374896575,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,324000,1761375130777,7,22,簡祐哲,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,324000,1761375130805,7,21,李愷諺,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,324000,1761375148112,2,45,施晉堯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,324000,1761375148138,2,110,胡瓏貿,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,324000,1761375148148,2,116,呂威霆,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,324000,1761375148156,2,122,陳懷安,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,267000,1761375313086,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,267000,1761375313111,7,24,蘇士軒,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,267000,1761375326499,7,10874,熊祥泰,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,267000,1761375326525,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,258000,1761375368868,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,258000,1761375368894,7,26,洪志善,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,232000,1761375457107,7,10875,傑登,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,232000,1761375457133,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,232000,1761375469424,2,116,呂威霆,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,232000,1761375469451,2,10892,詹姆斯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,232000,1761375469460,2,10893,崔維斯,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,232000,1761375469469,2,118,蘇文儒,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,148000,1761375673004,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,148000,1761375673030,7,10875,傑登,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,93000,1761375763226,7,34,沃許本,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,93000,1761375763252,7,23,王柏智,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,83000,1761375792547,2,10894,凱帝,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,83000,1761375792575,2,110,胡瓏貿,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,83000,1761375829420,2,118,蘇文儒,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,83000,1761375829446,2,121,吳曉謹,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,83000,1761375869293,7,23,王柏智,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,83000,1761375869319,7,22,簡祐哲,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,0,1761376027209,2,109,于煥亞,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,0,1761376027232,2,110,胡瓏貿,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,0,1761376027243,2,10893,崔維斯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,0,1761376027252,2,121,吳曉謹,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,0,1761376027261,2,122,陳懷安,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,0,1761376060159,7,10875,傑登,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,0,1761376060179,7,21,李愷諺,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,0,1761376060189,7,22,簡祐哲,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,0,1761376060199,7,24,蘇士軒,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,1,0,1761376060206,7,26,洪志善,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,720000,1761376139941,2,110,胡瓏貿,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,720000,1761376139951,2,121,吳曉謹,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,720000,1761376139960,2,45,施晉堯,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,720000,1761376139970,2,10892,詹姆斯,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,720000,1761376139979,2,10893,崔維斯,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,720000,1761376144483,7,21,李愷諺,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,720000,1761376144489,7,34,沃許本,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,720000,1761376144492,7,26,洪志善,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,720000,1761376144495,7,10875,傑登,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,720000,1761376144499,7,22,簡祐哲,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,634000,1761376314444,2,10893,崔維斯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,634000,1761376314470,2,10894,凱帝,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,575000,1761376473466,7,10875,傑登,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,575000,1761376473491,7,22,簡祐哲,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,575000,1761376473502,7,26,洪志善,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,575000,1761376473509,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,575000,1761376473516,7,10874,熊祥泰,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,575000,1761376473524,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,490000,1761376681891,2,45,施晉堯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,490000,1761376681917,2,121,吳曉謹,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,490000,1761376681927,2,118,蘇文儒,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,490000,1761376681936,2,122,陳懷安,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,436000,1761376781769,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,436000,1761376781795,7,10875,傑登,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,415000,1761376826621,7,10874,熊祥泰,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,415000,1761376826648,7,22,簡祐哲,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,347000,1761376949465,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,347000,1761376949492,7,26,洪志善,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,317000,1761377038658,2,10892,詹姆斯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,317000,1761377038684,2,110,胡瓏貿,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,317000,1761377038694,2,109,于煥亞,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,317000,1761377038703,2,10893,崔維斯,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,269000,1761377113296,7,21,李愷諺,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,269000,1761377113323,7,10875,傑登,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,269000,1761377113334,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,269000,1761377113343,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,203000,1761377226494,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,203000,1761377226520,7,10875,傑登,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,137000,1761377525998,7,26,洪志善,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,137000,1761377526026,7,21,李愷諺,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,125000,1761377542710,7,22,簡祐哲,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,125000,1761377542736,7,24,蘇士軒,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,101000,1761377576050,2,10894,凱帝,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,101000,1761377576076,2,122,陳懷安,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,101000,1761377576086,2,10892,詹姆斯,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,101000,1761377576095,2,110,胡瓏貿,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,0,1761378253604,2,10892,詹姆斯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,0,1761378253625,2,109,于煥亞,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,0,1761378253637,2,110,胡瓏貿,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,0,1761378253645,2,10893,崔維斯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,0,1761378253654,2,118,蘇文儒,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,0,1761378288945,7,10875,傑登,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,0,1761378288968,7,21,李愷諺,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,0,1761378288980,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,0,1761378288990,7,24,蘇士軒,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,2,0,1761378288998,7,34,沃許本,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,720000,1761379141172,2,10894,凱帝,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,720000,1761379141177,2,45,施晉堯,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,720000,1761379141180,2,118,蘇文儒,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,720000,1761379141183,2,10892,詹姆斯,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,720000,1761379141187,2,110,胡瓏貿,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,720000,1761379171727,7,10875,傑登,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,720000,1761379171739,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,720000,1761379171747,7,24,蘇士軒,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,720000,1761379171757,7,21,李愷諺,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,720000,1761379171765,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,650000,1761379277281,7,24,蘇士軒,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,650000,1761379277306,7,22,簡祐哲,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,510000,1761379478017,7,10875,傑登,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,510000,1761379478043,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,510000,1761379478054,7,26,洪志善,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,510000,1761379478064,7,34,沃許本,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,461000,1761379671388,7,22,簡祐哲,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,461000,1761379671414,7,10874,熊祥泰,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,461000,1761379673820,2,45,施晉堯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,461000,1761379673847,2,122,陳懷安,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,389000,1761379786667,2,110,胡瓏貿,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,389000,1761379786693,2,10892,詹姆斯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,389000,1761379786703,2,10893,崔維斯,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,389000,1761379786712,2,109,于煥亞,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,373000,1761379828755,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,373000,1761379828781,7,10875,傑登,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,241000,1761380125440,2,10894,凱帝,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,241000,1761380125467,2,110,胡瓏貿,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,241000,1761380132441,7,10874,熊祥泰,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,241000,1761380132468,7,34,沃許本,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,241000,1761380132479,7,21,李愷諺,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,241000,1761380132485,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,241000,1761380132492,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,241000,1761380132500,7,22,簡祐哲,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,241000,1761380171109,2,118,蘇文儒,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,241000,1761380171135,2,119,余純安,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,101000,1761380490221,2,119,余純安,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,101000,1761380490246,2,122,陳懷安,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,101000,1761380490257,2,118,蘇文儒,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,101000,1761380490266,2,10892,詹姆斯,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,0,1761380604199,2,10892,詹姆斯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,0,1761380604209,2,109,于煥亞,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,0,1761380604218,2,110,胡瓏貿,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,0,1761380604224,2,10893,崔維斯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,0,1761380604230,2,118,蘇文儒,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,0,1761380621858,7,10875,傑登,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,0,1761380621879,7,22,簡祐哲,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,0,1761380621891,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,0,1761380621901,7,26,洪志善,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,3,0,1761380621909,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,720000,1761380708851,7,10875,傑登,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,720000,1761380708856,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,720000,1761380708859,7,22,簡祐哲,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,720000,1761380708862,7,26,洪志善,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,720000,1761380708866,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,720000,1761380710062,2,10892,詹姆斯,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,720000,1761380710071,2,110,胡瓏貿,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,720000,1761380710081,2,109,于煥亞,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,720000,1761380710090,2,10894,凱帝,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,720000,1761380710098,2,118,蘇文儒,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,654000,1761380932785,7,22,簡祐哲,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,654000,1761380932812,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,654000,1761380932823,7,21,李愷諺,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,654000,1761380932832,7,34,沃許本,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,600000,1761381027888,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,600000,1761381027915,7,26,洪志善,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,600000,1761381027925,7,24,蘇士軒,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,600000,1761381027934,7,22,簡祐哲,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,528000,1761381244187,7,24,蘇士軒,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,528000,1761381244209,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,460000,1761381406467,7,34,沃許本,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,460000,1761381406494,7,32,奧帝,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,398000,1761381525846,7,21,李愷諺,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,398000,1761381525873,7,26,洪志善,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,395000,1761381526717,2,10892,詹姆斯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,395000,1761381526744,2,110,胡瓏貿,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,395000,1761381526755,2,122,陳懷安,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,395000,1761381526764,2,10893,崔維斯,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,355000,1761381620217,7,22,簡祐哲,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,355000,1761381620244,7,21,李愷諺,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,259000,1761382018389,7,10875,傑登,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,259000,1761382018416,7,34,沃許本,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,259000,1761382080288,2,122,陳懷安,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,259000,1761382080314,2,10894,凱帝,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,259000,1761382080324,2,110,胡瓏貿,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,259000,1761382080333,2,10892,詹姆斯,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,228000,1761382196682,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,228000,1761382196709,7,22,簡祐哲,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,190000,1761382278489,7,26,洪志善,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,190000,1761382278515,7,10872,林彥廷,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,165000,1761382363712,7,10872,林彥廷,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,165000,1761382363740,7,32,奧帝,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,165000,1761382363750,7,10875,傑登,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,165000,1761382363760,7,26,洪志善,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,157000,1761382462331,7,34,沃許本,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,157000,1761382462358,7,10874,熊祥泰,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,80000,1761382574179,7,22,簡祐哲,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,80000,1761382574206,7,10874,熊祥泰,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,80000,1761382574217,7,10873,喬納森,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,80000,1761382574226,7,34,沃許本,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,80000,1761382601020,7,10875,傑登,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,80000,1761382601044,7,10871,鍾理翔,Entering,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,0,1761382715981,2,10892,詹姆斯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,0,1761382716003,2,109,于煥亞,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,0,1761382716014,2,110,胡瓏貿,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,0,1761382716023,2,10893,崔維斯,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,0,1761382716031,2,118,蘇文儒,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,0,1761382719755,7,10871,鍾理翔,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,0,1761382719776,7,21,李愷諺,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,0,1761382719789,7,26,洪志善,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,0,1761382719798,7,10873,喬納森,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1377,9,4,0,1761382719807,7,34,沃許本,Leaving,False,https://api.tpbl.basketball/api/games/1377/broadcasts
2025-26,1378,9,1,720000,1761383479984,6,10877,阿巴西,Entering,False,https://api.tpbl.basketball/api/games/1378/broadcasts
