season,season_id,division_id,competition_phase,game_id,game_date,periods,team_id,team,opponent_id,opponent,home_away,source_url,FGM,FGA,two_PM,two_PA,three_PM,three_PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,FG_pct,two_P_pct,three_P_pct,FT_pct,source_FG_pct,source_two_P_pct,source_three_P_pct,source_FT_pct,team_points,opponent_points,source_field_goals_missed,source_two_pointers_missed,source_three_pointers_missed,source_free_throws_missed,source_defensive_fouls,source_offensive_fouls,source_personal_fouls,source_points_in_paint,source_second_chance_points,source_fast_break_points,win_loss,possessions_est,ORtg,opponent_possessions_est,DRtg,Net_Rating
2025-26,2,9,regular_season,1453,2026-03-06,4,7,新北國王,8,臺北台新戰神,home,https://api.tpbl.basketball/api/games/1453/stats,34,75,29,59,5,16,20,25,11,29,40,21,13,8,13,22,0.4533333333333333,0.4915254237288136,0.3125,0.8,0.45299999999999996,0.49200000000000005,0.313,0.8,93,90,41,30,11,5,19,3,22,42,14,10,W,88.0,105.68181818181819,91.24,98.64094695309076,7.0408712287274255
2025-26,2,9,regular_season,1453,2026-03-06,4,8,臺北台新戰神,7,新北國王,away,https://api.tpbl.basketball/api/games/1453/stats,33,89,24,54,9,35,15,21,28,31,59,25,10,2,21,22,0.3707865168539326,0.4444444444444444,0.2571428571428571,0.7142857142857143,0.371,0.444,0.257,0.7140000000000001,90,93,56,30,26,6,22,0,22,34,20,17,L,91.24,98.64094695309076,88.0,105.68181818181819,-7.0408712287274255
2025-26,2,9,regular_season,1454,2026-03-07,4,2,高雄全家海神,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1454/stats,34,78,20,48,14,30,15,19,11,22,33,13,7,1,12,20,0.4358974358974359,0.4166666666666667,0.4666666666666667,0.7894736842105263,0.436,0.41700000000000004,0.467,0.789,97,107,44,28,16,4,20,0,20,32,15,11,L,87.36,111.03479853479854,85.24,125.52792116377289,-14.493122628974348
2025-26,2,9,regular_season,1454,2026-03-07,4,3,福爾摩沙夢想家,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1454/stats,38,73,26,46,12,27,19,21,13,34,47,23,8,4,16,18,0.5205479452054794,0.5652173913043478,0.4444444444444444,0.9047619047619048,0.521,0.565,0.444,0.905,107,97,35,20,15,2,17,1,16,46,26,15,W,85.24,125.52792116377289,87.36,111.03479853479854,14.493122628974348
2025-26,2,9,regular_season,1455,2026-03-07,4,4,新竹御嵿攻城獅,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1455/stats,38,77,28,56,10,21,28,44,15,38,53,21,8,3,17,18,0.4935064935064935,0.5,0.47619047619047616,0.6363636363636364,0.494,0.5,0.47600000000000003,0.636,114,111,39,28,11,16,15,3,17,48,15,6,W,98.36,115.90077267181782,101.24,109.6404583168708,6.260314354947013
2025-26,2,9,regular_season,1455,2026-03-07,4,5,桃園台啤永豐雲豹,4,新竹御嵿攻城獅,home,https://api.tpbl.basketball/api/games/1455/stats,40,88,28,53,12,35,19,21,10,29,39,18,7,3,14,31,0.45454545454545453,0.5283018867924528,0.34285714285714286,0.9047619047619048,0.455,0.528,0.34299999999999997,0.905,111,114,48,25,23,2,30,1,30,36,8,15,L,101.24,109.6404583168708,98.36,115.90077267181782,-6.260314354947013
2025-26,2,9,regular_season,1456,2026-03-08,4,2,高雄全家海神,6,新北中信特攻,home,https://api.tpbl.basketball/api/games/1456/stats,32,74,22,41,10,33,16,24,13,32,45,22,4,2,15,25,0.43243243243243246,0.5365853658536586,0.30303030303030304,0.6666666666666666,0.43200000000000005,0.537,0.303,0.667,90,88,42,19,23,8,23,2,25,36,14,2,W,86.56,103.97412199630314,84.88,103.67577756833177,0.2983444279713723
2025-26,2,9,regular_season,1456,2026-03-08,4,6,新北中信特攻,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1456/stats,32,72,27,42,5,30,19,27,11,29,40,18,7,2,12,24,0.4444444444444444,0.6428571428571429,0.16666666666666666,0.7037037037037037,0.444,0.643,0.16699999999999998,0.7040000000000001,88,90,40,15,25,8,22,2,24,48,8,7,L,84.88,103.67577756833177,86.56,103.97412199630314,-0.2983444279713723
2025-26,2,9,regular_season,1457,2026-03-08,4,5,桃園台啤永豐雲豹,7,新北國王,home,https://api.tpbl.basketball/api/games/1457/stats,38,77,24,47,14,30,11,21,9,24,33,26,10,0,15,22,0.4935064935064935,0.5106382978723404,0.4666666666666667,0.5238095238095238,0.494,0.511,0.467,0.524,101,114,39,23,16,10,18,4,20,38,12,16,L,92.24,109.49696444058978,94.12,121.12197195070122,-11.625007510111445
2025-26,2,9,regular_season,1457,2026-03-08,4,7,新北國王,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1457/stats,41,77,27,45,14,32,18,23,13,35,48,27,3,0,20,17,0.5324675324675324,0.6,0.4375,0.782608695652174,0.532,0.6,0.43799999999999994,0.7829999999999999,114,101,36,18,18,5,15,2,17,48,16,6,W,94.12,121.12197195070122,92.24,109.49696444058978,11.625007510111445
2025-26,2,9,regular_season,1458,2026-03-11,4,4,新竹御嵿攻城獅,8,臺北台新戰神,home,https://api.tpbl.basketball/api/games/1458/stats,35,85,24,42,11,43,13,16,11,35,46,27,8,3,15,19,0.4117647058823529,0.5714285714285714,0.2558139534883721,0.8125,0.41200000000000003,0.5710000000000001,0.256,0.813,94,102,50,18,32,3,19,0,19,36,7,10,L,96.04,97.8758850478967,95.56,106.73922143156132,-8.863336383664617
2025-26,2,9,regular_season,1458,2026-03-11,4,8,臺北台新戰神,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/1458/stats,39,77,27,51,12,26,12,24,7,40,47,25,9,4,15,16,0.5064935064935064,0.5294117647058824,0.46153846153846156,0.5,0.506,0.529,0.462,0.5,102,94,38,24,14,12,16,0,16,44,7,15,W,95.56,106.73922143156132,96.04,97.8758850478967,8.863336383664617
2025-26,2,9,regular_season,1459,2026-03-14,4,3,福爾摩沙夢想家,6,新北中信特攻,home,https://api.tpbl.basketball/api/games/1459/stats,30,83,12,34,18,49,22,32,12,35,47,17,10,1,11,17,0.3614457831325301,0.35294117647058826,0.3673469387755102,0.6875,0.361,0.353,0.36700000000000005,0.688,100,91,53,22,31,10,17,0,17,20,14,5,W,96.08,104.07993338884263,92.92,97.93370641411967,6.146226974722964
2025-26,2,9,regular_season,1459,2026-03-14,4,6,新北中信特攻,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/1459/stats,34,79,23,41,11,38,12,18,11,44,55,20,7,1,17,27,0.43037974683544306,0.5609756097560976,0.2894736842105263,0.6666666666666666,0.43,0.561,0.289,0.667,91,100,45,18,27,6,26,1,26,44,13,19,L,92.92,97.93370641411967,96.08,104.07993338884263,-6.146226974722964
2025-26,2,9,regular_season,1460,2026-03-14,4,2,高雄全家海神,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/1460/stats,35,81,25,50,10,31,17,26,21,28,49,21,7,2,15,24,0.43209876543209874,0.5,0.3225806451612903,0.6538461538461539,0.43200000000000005,0.5,0.32299999999999995,0.654,97,113,46,25,21,9,23,1,24,48,9,3,L,86.44,112.21656640444239,82.76,136.5393910101498,-24.322824605707424
2025-26,2,9,regular_season,1460,2026-03-14,4,4,新竹御嵿攻城獅,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1460/stats,39,72,24,42,15,30,20,29,11,30,41,29,8,5,9,25,0.5416666666666666,0.5714285714285714,0.5,0.6896551724137931,0.542,0.5710000000000001,0.5,0.69,113,97,33,18,15,9,24,1,24,40,19,13,W,82.76,136.5393910101498,86.44,112.21656640444239,24.322824605707424
2025-26,2,9,regular_season,1461,2026-03-15,4,3,福爾摩沙夢想家,5,桃園台啤永豐雲豹,home,https://api.tpbl.basketball/api/games/1461/stats,38,85,25,46,13,39,22,25,16,39,55,27,10,3,15,22,0.4470588235294118,0.5434782608695652,0.3333333333333333,0.88,0.447,0.5429999999999999,0.33299999999999996,0.88,111,84,47,21,26,3,22,0,22,38,10,15,W,95.0,116.84210526315789,93.2,90.12875536480686,26.713349898351026
2025-26,2,9,regular_season,1461,2026-03-15,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/1461/stats,29,76,26,58,3,18,23,30,10,29,39,23,9,3,14,18,0.3815789473684211,0.4482758620689655,0.16666666666666666,0.7666666666666667,0.382,0.44799999999999995,0.16699999999999998,0.767,84,111,47,32,15,7,17,1,18,50,7,18,L,93.2,90.12875536480686,95.0,116.84210526315789,-26.713349898351026
2025-26,2,9,regular_season,1462,2026-03-15,4,4,新竹御嵿攻城獅,7,新北國王,home,https://api.tpbl.basketball/api/games/1462/stats,39,78,25,53,14,25,21,26,13,38,51,26,12,6,18,17,0.5,0.4716981132075472,0.56,0.8076923076923077,0.5,0.47200000000000003,0.56,0.8079999999999999,113,90,39,28,11,5,16,1,17,42,18,19,W,94.44,119.65268953833122,97.8,92.02453987730061,27.628149661030605
2025-26,2,9,regular_season,1462,2026-03-15,4,7,新北國王,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/1462/stats,35,81,27,54,8,27,12,20,12,29,41,21,13,3,20,19,0.43209876543209874,0.5,0.2962962962962963,0.6,0.43200000000000005,0.5,0.29600000000000004,0.6,90,113,46,27,19,8,18,1,19,42,11,13,L,97.8,92.02453987730061,94.44,119.65268953833122,-27.628149661030605
2025-26,2,9,regular_season,1463,2026-03-21,4,2,高雄全家海神,6,新北中信特攻,away,https://api.tpbl.basketball/api/games/1463/stats,28,68,13,30,15,38,20,30,13,29,42,19,9,2,25,24,0.4117647058823529,0.43333333333333335,0.39473684210526316,0.6666666666666666,0.41200000000000003,0.433,0.395,0.667,91,118,40,17,23,10,21,3,23,20,6,14,L,93.2,97.63948497854076,94.88,124.36762225969646,-26.728137281155696
2025-26,2,9,regular_season,1463,2026-03-21,4,6,新北中信特攻,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1463/stats,42,81,25,44,17,37,17,27,13,31,44,31,17,3,15,21,0.5185185185185185,0.5681818181818182,0.4594594594594595,0.6296296296296297,0.519,0.568,0.45899999999999996,0.63,118,91,39,19,20,10,21,0,20,48,16,20,W,94.88,124.36762225969646,93.2,97.63948497854076,26.728137281155696
2025-26,2,9,regular_season,1464,2026-03-21,4,5,桃園台啤永豐雲豹,8,臺北台新戰神,away,https://api.tpbl.basketball/api/games/1464/stats,35,87,21,48,14,39,15,20,11,44,55,24,9,3,10,18,0.40229885057471265,0.4375,0.358974358974359,0.75,0.402,0.43799999999999994,0.359,0.75,99,73,52,27,25,5,18,0,18,38,13,17,W,94.8,104.43037974683544,93.12,78.393470790378,26.036908956457438
2025-26,2,9,regular_season,1464,2026-03-21,4,8,臺北台新戰神,5,桃園台啤永豐雲豹,home,https://api.tpbl.basketball/api/games/1464/stats,27,81,18,43,9,38,10,23,15,42,57,18,5,3,17,14,0.3333333333333333,0.4186046511627907,0.23684210526315788,0.43478260869565216,0.33299999999999996,0.419,0.237,0.435,73,99,54,25,29,13,13,1,12,28,6,8,L,93.12,78.393470790378,94.8,104.43037974683544,-26.036908956457438
2025-26,2,9,regular_season,1465,2026-03-22,4,4,新竹御嵿攻城獅,6,新北中信特攻,away,https://api.tpbl.basketball/api/games/1465/stats,29,83,21,48,8,35,9,14,9,41,50,19,8,1,17,21,0.3493975903614458,0.4375,0.22857142857142856,0.6428571428571429,0.349,0.43799999999999994,0.22899999999999998,0.643,75,95,54,27,27,5,20,1,21,34,7,7,L,97.16,77.19226018937835,98.0,96.93877551020408,-19.746515320825736
2025-26,2,9,regular_season,1465,2026-03-22,4,6,新北中信特攻,4,新竹御嵿攻城獅,home,https://api.tpbl.basketball/api/games/1465/stats,32,85,20,41,12,44,19,25,14,48,62,24,10,3,16,17,0.3764705882352941,0.4878048780487805,0.2727272727272727,0.76,0.376,0.488,0.273,0.76,95,75,53,21,32,6,15,2,17,40,11,24,W,98.0,96.93877551020408,97.16,77.19226018937835,19.746515320825736
2025-26,2,9,regular_season,1466,2026-03-22,4,3,福爾摩沙夢想家,8,臺北台新戰神,away,https://api.tpbl.basketball/api/games/1466/stats,41,82,18,37,23,45,13,24,12,36,48,33,8,2,10,19,0.5,0.4864864864864865,0.5111111111111111,0.5416666666666666,0.5,0.486,0.511,0.542,118,96,41,19,22,11,18,1,18,26,11,2,W,90.56,130.30035335689047,89.8,106.9042316258352,23.396121731055274
2025-26,2,9,regular_season,1466,2026-03-22,4,8,臺北台新戰神,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1466/stats,33,81,20,45,13,36,17,20,11,34,45,23,6,2,11,16,0.4074074074074074,0.4444444444444444,0.3611111111111111,0.85,0.40700000000000003,0.444,0.361,0.85,96,118,48,25,23,3,15,1,16,30,11,0,L,89.8,106.9042316258352,90.56,130.30035335689047,-23.396121731055274
2025-26,2,9,regular_season,1467,2026-03-25,4,2,高雄全家海神,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/1467/stats,32,78,24,46,8,32,18,27,12,32,44,19,11,3,15,28,0.41025641025641024,0.5217391304347826,0.25,0.6666666666666666,0.41,0.522,0.25,0.667,90,96,46,22,24,9,28,0,28,46,13,19,L,92.88,96.89922480620156,91.84,104.52961672473867,-7.630391918537114
2025-26,2,9,regular_season,1467,2026-03-25,4,3,福爾摩沙夢想家,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1467/stats,28,75,16,40,12,35,28,36,18,36,54,18,9,3,19,24,0.37333333333333335,0.4,0.34285714285714286,0.7777777777777778,0.373,0.4,0.34299999999999997,0.778,96,90,47,24,23,8,21,3,23,30,6,2,W,91.84,104.52961672473867,92.88,96.89922480620156,7.630391918537114
2025-26,2,9,regular_season,1468,2026-03-27,4,3,福爾摩沙夢想家,7,新北國王,home,https://api.tpbl.basketball/api/games/1468/stats,40,76,22,40,18,36,9,13,5,31,36,26,10,6,13,16,0.5263157894736842,0.55,0.5,0.6923076923076923,0.526,0.55,0.5,0.6920000000000001,107,90,36,18,18,4,15,1,16,34,2,6,W,89.72,119.25991975033438,88.6,101.5801354401806,17.679784310153778
2025-26,2,9,regular_season,1468,2026-03-27,4,7,新北國王,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/1468/stats,34,72,23,42,11,30,11,15,9,34,43,17,7,2,19,13,0.4722222222222222,0.5476190476190477,0.36666666666666664,0.7333333333333333,0.47200000000000003,0.5479999999999999,0.36700000000000005,0.733,90,107,38,19,19,4,12,1,13,36,7,10,L,88.6,101.5801354401806,89.72,119.25991975033438,-17.679784310153778
2025-26,2,9,regular_season,1469,2026-03-28,4,4,新竹御嵿攻城獅,6,新北中信特攻,home,https://api.tpbl.basketball/api/games/1469/stats,34,83,26,52,8,31,27,34,18,37,55,19,9,3,15,21,0.40963855421686746,0.5,0.25806451612903225,0.7941176470588235,0.41,0.5,0.258,0.794,103,99,49,26,23,7,20,1,20,42,11,21,W,94.96000000000001,108.46672283066553,98.08,100.93800978792822,7.528713042737309
2025-26,2,9,regular_season,1469,2026-03-28,4,6,新北中信特攻,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/1469/stats,32,80,20,40,12,40,23,32,15,35,50,27,8,5,19,28,0.4,0.5,0.3,0.71875,0.4,0.5,0.3,0.7190000000000001,99,103,48,20,28,9,25,3,27,36,11,18,L,98.08,100.93800978792822,94.96000000000001,108.46672283066553,-7.528713042737309
2025-26,2,9,regular_season,1470,2026-03-28,4,2,高雄全家海神,8,臺北台新戰神,away,https://api.tpbl.basketball/api/games/1470/stats,39,80,27,45,12,35,22,36,10,36,46,21,6,1,9,22,0.4875,0.6,0.34285714285714286,0.6111111111111112,0.488,0.6,0.34299999999999997,0.611,112,104,41,18,23,14,22,0,22,54,0,0,W,94.84,118.0936313791649,95.0,109.47368421052632,8.61994716863859
2025-26,2,9,regular_season,1470,2026-03-28,4,8,臺北台新戰神,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1470/stats,41,85,36,51,5,34,17,25,13,38,51,21,6,4,12,27,0.4823529411764706,0.7058823529411765,0.14705882352941177,0.68,0.48200000000000004,0.706,0.147,0.68,104,112,44,15,29,8,27,0,27,68,12,12,L,95.0,109.47368421052632,94.84,118.0936313791649,-8.61994716863859
2025-26,2,9,regular_season,1471,2026-03-29,4,4,新竹御嵿攻城獅,5,桃園台啤永豐雲豹,home,https://api.tpbl.basketball/api/games/1471/stats,37,87,27,47,10,40,18,26,13,38,51,28,10,4,13,21,0.42528735632183906,0.574468085106383,0.25,0.6923076923076923,0.425,0.574,0.25,0.6920000000000001,102,91,50,20,30,8,21,0,20,50,10,18,W,98.44,103.61641609101991,96.12,94.67332501040366,8.943091080616256
2025-26,2,9,regular_season,1471,2026-03-29,4,5,桃園台啤永豐雲豹,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/1471/stats,34,76,26,50,8,26,15,23,8,40,48,21,7,4,18,25,0.4473684210526316,0.52,0.3076923076923077,0.6521739130434783,0.447,0.52,0.308,0.652,91,102,42,24,18,8,22,3,24,50,12,11,L,96.12,94.67332501040366,98.44,103.61641609101991,-8.943091080616256
2025-26,2,9,regular_season,1472,2026-03-29,4,7,新北國王,8,臺北台新戰神,away,https://api.tpbl.basketball/api/games/1472/stats,43,83,28,49,15,34,15,18,13,31,44,28,9,2,11,23,0.5180722891566265,0.5714285714285714,0.4411764705882353,0.8333333333333334,0.518,0.5710000000000001,0.441,0.833,116,102,40,21,19,3,23,0,23,52,10,10,W,88.92,130.45434098065678,88.64,115.07220216606498,15.382138814591798
2025-26,2,9,regular_season,1472,2026-03-29,4,8,臺北台新戰神,7,新北國王,home,https://api.tpbl.basketball/api/games/1472/stats,36,79,29,53,7,26,23,31,17,28,45,18,5,3,13,18,0.45569620253164556,0.5471698113207547,0.2692307692307692,0.7419354838709677,0.456,0.547,0.26899999999999996,0.742,102,116,43,24,19,8,17,1,17,34,16,11,L,88.64,115.07220216606498,88.92,130.45434098065678,-15.382138814591798
2025-26,2,9,regular_season,1473,2026-04-01,4,6,新北中信特攻,8,臺北台新戰神,home,https://api.tpbl.basketball/api/games/1473/stats,32,79,19,35,13,44,12,18,9,32,41,18,8,3,15,17,0.4050632911392405,0.5428571428571428,0.29545454545454547,0.6666666666666666,0.405,0.5429999999999999,0.295,0.667,89,91,47,16,31,6,16,1,17,32,4,10,L,92.92,95.781317262161,88.6,102.70880361173816,-6.9274863495771655
2025-26,2,9,regular_season,1473,2026-04-01,4,8,臺北台新戰神,6,新北中信特攻,away,https://api.tpbl.basketball/api/games/1473/stats,34,78,22,43,12,35,11,15,14,39,53,19,8,2,18,19,0.4358974358974359,0.5116279069767442,0.34285714285714286,0.7333333333333333,0.436,0.512,0.34299999999999997,0.733,91,89,44,21,23,4,17,2,18,38,16,2,W,88.6,102.70880361173816,92.92,95.781317262161,6.9274863495771655
2025-26,2,9,regular_season,1474,2026-04-04,4,3,福爾摩沙夢想家,6,新北中信特攻,away,https://api.tpbl.basketball/api/games/1474/stats,34,76,21,40,13,36,23,27,12,29,41,25,10,1,20,24,0.4473684210526316,0.525,0.3611111111111111,0.8518518518518519,0.447,0.525,0.361,0.852,104,108,42,19,23,4,22,2,24,38,14,4,L,95.88,108.4689194826867,92.64,116.58031088082902,-8.111391398142317
2025-26,2,9,regular_season,1474,2026-04-04,4,6,新北中信特攻,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1474/stats,34,77,17,38,17,39,23,31,16,31,47,25,11,0,18,23,0.44155844155844154,0.4473684210526316,0.4358974358974359,0.7419354838709677,0.442,0.447,0.436,0.742,108,104,43,21,22,8,21,2,22,34,18,9,W,92.64,116.58031088082902,95.88,108.4689194826867,8.111391398142317
2025-26,2,9,regular_season,1475,2026-04-04,4,2,高雄全家海神,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1475/stats,26,81,15,48,11,33,11,22,27,32,59,18,6,4,18,16,0.32098765432098764,0.3125,0.3333333333333333,0.5,0.321,0.313,0.33299999999999996,0.5,74,105,55,33,22,11,15,1,15,26,17,4,L,81.68,90.59745347698335,83.8,125.2983293556086,-34.700875878625254
2025-26,2,9,regular_season,1475,2026-04-04,4,5,桃園台啤永豐雲豹,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1475/stats,37,81,19,40,18,41,13,20,14,33,47,21,13,9,8,21,0.4567901234567901,0.475,0.43902439024390244,0.65,0.457,0.475,0.439,0.65,105,74,44,21,23,7,20,1,21,26,6,14,W,83.8,125.2983293556086,81.68,90.59745347698335,34.700875878625254
2025-26,2,9,regular_season,1476,2026-04-05,4,6,新北中信特攻,7,新北國王,home,https://api.tpbl.basketball/api/games/1476/stats,41,89,32,59,9,30,7,11,18,41,59,24,12,1,16,19,0.4606741573033708,0.5423728813559322,0.3,0.6363636363636364,0.461,0.542,0.3,0.636,98,78,48,27,21,4,18,1,19,54,10,15,W,91.84,106.70731707317073,90.48,86.20689655172413,20.5004205214466
2025-26,2,9,regular_season,1476,2026-04-05,4,7,新北國王,6,新北中信特攻,away,https://api.tpbl.basketball/api/games/1476/stats,30,87,22,39,8,48,10,17,20,32,52,13,7,4,16,15,0.3448275862068966,0.5641025641025641,0.16666666666666666,0.5882352941176471,0.345,0.564,0.16699999999999998,0.588,78,98,57,17,40,7,15,0,15,42,14,4,L,90.48,86.20689655172413,91.84,106.70731707317073,-20.5004205214466
2025-26,2,9,regular_season,1477,2026-04-05,4,5,桃園台啤永豐雲豹,8,臺北台新戰神,home,https://api.tpbl.basketball/api/games/1477/stats,44,89,35,59,9,30,10,14,13,29,42,23,12,6,11,22,0.4943820224719101,0.5932203389830508,0.3,0.7142857142857143,0.494,0.593,0.3,0.7140000000000001,107,96,45,24,21,4,22,0,21,58,17,16,W,93.16,114.85616144267927,93.88,102.25820195994888,12.597959482730388
2025-26,2,9,regular_season,1477,2026-04-05,4,8,臺北台新戰神,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1477/stats,33,78,22,51,11,27,19,27,18,34,52,26,5,2,22,16,0.4230769230769231,0.43137254901960786,0.4074074074074074,0.7037037037037037,0.423,0.431,0.40700000000000003,0.7040000000000001,96,107,45,29,16,8,14,2,15,38,12,12,L,93.88,102.25820195994888,93.16,114.85616144267927,-12.597959482730388
2025-26,2,9,regular_season,1478,2026-04-08,4,4,新竹御嵿攻城獅,6,新北中信特攻,home,https://api.tpbl.basketball/api/games/1478/stats,43,77,26,38,17,39,14,23,12,35,47,32,9,5,16,18,0.5584415584415584,0.6842105263157895,0.4358974358974359,0.6086956521739131,0.5579999999999999,0.684,0.436,0.609,117,100,34,12,22,9,16,2,18,38,15,14,W,91.12,128.40210711150132,92.16,108.50694444444444,19.89516266705688
2025-26,2,9,regular_season,1478,2026-04-08,4,6,新北中信特攻,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/1478/stats,39,88,27,52,12,36,10,14,17,26,43,24,8,1,15,24,0.4431818181818182,0.5192307692307693,0.3333333333333333,0.7142857142857143,0.44299999999999995,0.519,0.33299999999999996,0.7140000000000001,100,117,49,25,24,4,21,3,23,50,20,17,L,92.16,108.50694444444444,91.12,128.40210711150132,-19.89516266705688
2025-26,2,9,regular_season,1479,2026-04-11,4,2,高雄全家海神,7,新北國王,home,https://api.tpbl.basketball/api/games/1479/stats,38,77,21,40,17,37,18,24,6,31,37,24,6,0,10,22,0.4935064935064935,0.525,0.4594594594594595,0.75,0.494,0.525,0.45899999999999996,0.75,111,112,39,19,20,6,22,0,21,30,4,5,L,91.56,121.23197903014416,91.56,122.32415902140673,-1.0921799912625687
2025-26,2,9,regular_season,1479,2026-04-11,4,7,新北國王,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1479/stats,39,77,23,35,16,42,18,24,7,34,41,25,10,2,11,22,0.5064935064935064,0.6571428571428571,0.38095238095238093,0.75,0.506,0.657,0.381,0.75,112,111,38,12,26,6,22,0,21,38,4,9,W,91.56,122.32415902140673,91.56,121.23197903014416,1.0921799912625687
2025-26,2,9,regular_season,1480,2026-04-11,4,4,新竹御嵿攻城獅,5,桃園台啤永豐雲豹,home,https://api.tpbl.basketball/api/games/1480/stats,27,78,21,48,6,30,19,25,12,36,48,19,11,4,11,15,0.34615384615384615,0.4375,0.2,0.76,0.34600000000000003,0.43799999999999994,0.2,0.76,79,76,51,27,24,6,14,1,15,36,13,7,W,88.0,89.77272727272727,87.72,86.63930688554491,3.1334203871823547
2025-26,2,9,regular_season,1480,2026-04-11,4,5,桃園台啤永豐雲豹,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/1480/stats,28,79,19,43,9,36,11,13,14,40,54,16,5,3,17,20,0.35443037974683544,0.4418604651162791,0.25,0.8461538461538461,0.354,0.442,0.25,0.846,76,79,51,24,27,2,20,0,20,34,8,2,L,87.72,86.63930688554491,88.0,89.77272727272727,-3.1334203871823547
2025-26,2,9,regular_season,1481,2026-04-12,4,2,高雄全家海神,8,臺北台新戰神,home,https://api.tpbl.basketball/api/games/1481/stats,36,82,23,42,13,40,8,9,7,35,42,20,4,1,10,17,0.43902439024390244,0.5476190476190477,0.325,0.8888888888888888,0.439,0.5479999999999999,0.325,0.889,93,104,46,19,27,1,17,0,17,42,6,16,L,88.96,104.54136690647482,88.36,117.70031688546854,-13.158949978993718
2025-26,2,9,regular_season,1481,2026-04-12,4,8,臺北台新戰神,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1481/stats,39,75,24,39,15,36,11,19,6,38,44,29,4,1,11,13,0.52,0.6153846153846154,0.4166666666666667,0.5789473684210527,0.52,0.615,0.41700000000000004,0.579,104,93,36,15,21,8,13,0,13,46,8,12,W,88.36,117.70031688546854,88.96,104.54136690647482,13.158949978993718
2025-26,2,9,regular_season,1482,2026-04-12,4,3,福爾摩沙夢想家,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/1482/stats,36,92,27,59,9,33,13,21,23,37,60,26,10,1,9,21,0.391304347826087,0.4576271186440678,0.2727272727272727,0.6190476190476191,0.391,0.45799999999999996,0.273,0.619,94,85,56,32,24,8,21,0,21,46,14,10,W,87.24,107.74873911049978,86.48,98.2886216466235,9.460117463876287
2025-26,2,9,regular_season,1482,2026-04-12,4,4,新竹御嵿攻城獅,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1482/stats,30,76,21,41,9,35,16,17,9,36,45,23,4,1,12,17,0.39473684210526316,0.5121951219512195,0.2571428571428571,0.9411764705882353,0.395,0.512,0.257,0.941,85,94,46,20,26,1,16,1,17,34,3,9,L,86.48,98.2886216466235,87.24,107.74873911049978,-9.460117463876287
2025-26,2,9,regular_season,1483,2026-04-18,4,3,福爾摩沙夢想家,8,臺北台新戰神,home,https://api.tpbl.basketball/api/games/1483/stats,35,85,20,42,15,43,14,27,22,43,65,17,13,6,12,16,0.4117647058823529,0.47619047619047616,0.3488372093023256,0.5185185185185185,0.41200000000000003,0.47600000000000003,0.349,0.519,99,66,50,22,28,13,16,0,15,34,20,2,W,86.88,113.95027624309392,87.12,75.75757575757575,38.19270048551817
2025-26,2,9,regular_season,1483,2026-04-18,4,8,臺北台新戰神,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/1483/stats,22,72,12,37,10,35,12,23,12,31,43,14,5,1,17,20,0.3055555555555556,0.32432432432432434,0.2857142857142857,0.5217391304347826,0.306,0.324,0.28600000000000003,0.522,66,99,50,25,25,11,20,0,19,18,11,9,L,87.12,75.75757575757575,86.88,113.95027624309392,-38.19270048551817
