season,season_id,division_id,competition_phase,game_id,game_date,periods,team_id,team,opponent_id,opponent,home_away,source_url,player_id,player_name_original,gohoops_roster_id,points,FGM,FGA,two_PM,two_PA,three_PM,three_PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,plus_minus,FG_pct,two_P_pct,three_P_pct,FT_pct,source_FG_pct,source_two_P_pct,source_three_P_pct,source_FT_pct,minutes,time_on_court_seconds,starter,source_field_goals_missed,source_two_pointers_missed,source_three_pointers_missed,source_free_throws_missed,source_defensive_fouls,source_offensive_fouls,source_personal_fouls,source_points_in_paint,source_second_chance_points,source_fast_break_points,source_efficiency,source_efg,source_tsp,source_pir,source_field_goals_made_in_the_paint,source_field_goals_missed_in_the_paint,source_field_goals_attempted_in_the_paint,source_field_goals_made_on_fast_break,source_field_goals_missed_on_fast_break,source_field_goals_attempted_on_fast_break,source_field_goals_made_on_second_chance,source_field_goals_missed_on_second_chance,source_field_goals_attempted_on_second_chance,source_technical_fouls,source_unsportsmanlike_fouls,source_disqualifying_fouls,source_bad_pass_turnovers,source_ball_handling_turnovers,source_out_of_bounds_turnovers,source_travel_turnovers,source_three_seconds_turnovers,source_five_seconds_turnovers,source_back_court_turnovers,source_offensive_goal_tending_turnovers,source_double_dribble_turnovers,source_carry_turnovers,source_offensive_foul_turnovers,source_other_turnovers,source_points_off_turnovers,source_two_pointers_jump_shot_made,source_two_pointers_jump_shot_missed,source_two_pointers_jump_shot_attempted,source_three_pointers_jump_shot_made,source_three_pointers_jump_shot_missed,source_three_pointers_jump_shot_attempted,source_two_pointers_layup_made,source_two_pointers_layup_missed,source_two_pointers_layup_attempted,source_two_pointers_driving_layup_made,source_two_pointers_driving_layup_missed,source_two_pointers_driving_layup_attempted,source_two_pointers_dunk_made,source_two_pointers_dunk_missed,source_two_pointers_dunk_attempted,source_two_pointers_putback_dunk_made,source_two_pointers_putback_dunk_missed,source_two_pointers_putback_dunk_attempted,source_two_pointers_putback_tip_in_made,source_two_pointers_putback_tip_in_missed,source_two_pointers_putback_tip_in_attempted,source_two_pointers_alley_oop_made,source_two_pointers_alley_oop_missed,source_two_pointers_alley_oop_attempted,source_two_pointers_hook_shot_made,source_two_pointers_hook_shot_missed,source_two_pointers_hook_shot_attempted,source_three_pointers_hook_shot_made,source_three_pointers_hook_shot_missed,source_three_pointers_hook_shot_attempted,source_two_pointers_floating_jump_shot_made,source_two_pointers_floating_jump_shot_missed,source_two_pointers_floating_jump_shot_attempted,source_three_pointers_floating_jump_shot_made,source_three_pointers_floating_jump_shot_missed,source_three_pointers_floating_jump_shot_attempted,source_two_pointers_fadeaway_jump_shot_made,source_two_pointers_fadeaway_jump_shot_missed,source_two_pointers_fadeaway_jump_shot_attempted,source_three_pointers_fadeaway_jump_shot_made,source_three_pointers_fadeaway_jump_shot_missed,source_three_pointers_fadeaway_jump_shot_attempted,source_two_pointers_turnaround_jump_shot_made,source_two_pointers_turnaround_jump_shot_missed,source_two_pointers_turnaround_jump_shot_attempted,source_three_pointers_turnaround_jump_shot_made,source_three_pointers_turnaround_jump_shot_missed,source_three_pointers_turnaround_jump_shot_attempted,source_two_pointers_step_back_jump_shot_made,source_two_pointers_step_back_jump_shot_missed,source_two_pointers_step_back_jump_shot_attempted,source_three_pointers_step_back_jump_shot_made,source_three_pointers_step_back_jump_shot_missed,source_three_pointers_step_back_jump_shot_attempted,source_two_pointers_pull_up_jump_shot_made,source_two_pointers_pull_up_jump_shot_missed,source_two_pointers_pull_up_jump_shot_attempted,source_three_pointers_pull_up_jump_shot_made,source_three_pointers_pull_up_jump_shot_missed,source_three_pointers_pull_up_jump_shot_attempted,result,appearance,participation_status,eFG_pct,TS_pct,three_PA_rate,FT_rate,AST_TOV,player_name_english,player_name_normalized
2025-26,2,9,regular_season,1454,2026-03-07,4,2,高雄全家海神,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1454/stats,51,克力斯,184691,8.0,3.0,8.0,3.0,7.0,0.0,1.0,2.0,2.0,2.0,7.0,9.0,4.0,1.0,1.0,3.0,1.0,-1.0,0.375,0.42857142857142855,0.0,1.0,0.375,0.429,0.0,1.0,29.133333333333333,1748.0,True,5.0,4.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,15.0,37.5,45.0,14.0,2.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,True,played,0.375,0.4504504504504504,0.125,0.25,1.3333333333333333,Kristijan Krajina,kristijan krajina
2025-26,2,9,regular_season,1454,2026-03-07,4,3,福爾摩沙夢想家,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1454/stats,103,忻沃克,166456,14.0,5.0,8.0,3.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,3.0,3.0,0.625,1.0,0.4,1.0,0.625,1.0,0.4,1.0,36.9,2214.0,True,3.0,0.0,3.0,0.0,3.0,0.0,3.0,6.0,6.0,3.0,15.0,75.0,78.8,12.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.75,0.7882882882882882,0.625,0.25,0.0,Randall Walko,randall walko
2025-26,2,9,regular_season,1454,2026-03-07,4,3,福爾摩沙夢想家,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1454/stats,107,霍爾曼,166463,9.0,4.0,11.0,4.0,7.0,0.0,4.0,1.0,1.0,2.0,12.0,14.0,4.0,1.0,2.0,2.0,2.0,17.0,0.36363636363636365,0.5714285714285714,0.0,1.0,0.364,0.5710000000000001,0.0,1.0,27.35,1641.0,False,7.0,3.0,4.0,0.0,2.0,0.0,1.0,8.0,5.0,2.0,21.0,36.4,39.3,19.0,4.0,2.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.36363636363636365,0.3933566433566434,0.36363636363636365,0.09090909090909091,2.0,Aric Holman,aric holman
2025-26,2,9,regular_season,1454,2026-03-07,4,3,福爾摩沙夢想家,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1454/stats,10890,湯普金斯,166466,22.0,9.0,13.0,5.0,6.0,4.0,7.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,0.6923076923076923,0.8333333333333334,0.5714285714285714,,0.6920000000000001,0.833,0.5710000000000001,0.0,33.983333333333334,2039.0,True,4.0,1.0,3.0,0.0,3.0,1.0,4.0,8.0,7.0,2.0,23.0,84.6,84.6,19.0,4.0,1.0,5.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,7.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.8461538461538461,0.8461538461538461,0.5384615384615384,0.0,0.5,Trey Thompkins III,trey thompkins iii
2025-26,2,9,regular_season,1454,2026-03-07,4,3,福爾摩沙夢想家,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1454/stats,13906,班提爾,185874,22.0,7.0,12.0,6.0,11.0,1.0,1.0,7.0,8.0,0.0,9.0,9.0,1.0,1.0,0.0,2.0,3.0,1.0,0.5833333333333334,0.5454545454545454,1.0,0.875,0.583,0.545,1.0,0.875,34.666666666666664,2080.0,True,5.0,5.0,0.0,1.0,3.0,0.0,2.0,10.0,0.0,1.0,25.0,62.5,70.9,22.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,W,True,played,0.625,0.7087628865979382,0.08333333333333333,0.6666666666666666,0.5,Benjamin Bentil,benjamin bentil
2025-26,2,9,regular_season,1454,2026-03-07,4,3,福爾摩沙夢想家,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1454/stats,79,張宗憲,166452,9.0,4.0,13.0,3.0,10.0,1.0,3.0,0.0,0.0,2.0,3.0,5.0,3.0,0.0,0.0,2.0,3.0,4.0,0.3076923076923077,0.3,0.3333333333333333,,0.308,0.3,0.33299999999999996,0.0,20.616666666666667,1237.0,True,9.0,7.0,2.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,6.0,34.6,34.6,3.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,W,True,played,0.34615384615384615,0.34615384615384615,0.23076923076923078,0.0,1.5,Chang Tsung-Hsien,chang tsung-hsien
2025-26,2,9,regular_season,1454,2026-03-07,4,3,福爾摩沙夢想家,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1454/stats,83,吳家駿,166453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,False,no_stats_listed,,,,,,Wu Chia-Chun,wu chia-chun
2025-26,2,9,regular_season,1454,2026-03-07,4,3,福爾摩沙夢想家,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1454/stats,86,林俊吉,166454,21.0,5.0,6.0,3.0,4.0,2.0,2.0,9.0,10.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,12.0,0.8333333333333334,0.75,1.0,0.9,0.833,0.75,1.0,0.9,22.55,1353.0,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,5.0,5.0,24.0,100.0,101.0,23.0,3.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,W,True,played,1.0,1.0096153846153846,0.3333333333333333,1.6666666666666667,,Lin Chun-Chi,lin chun-chi
2025-26,2,9,regular_season,1454,2026-03-07,4,3,福爾摩沙夢想家,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1454/stats,89,蔣淯安,166460,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,3.0,1.0,0.0,0.25,0.5,0.0,,0.25,0.5,0.0,0.0,28.666666666666668,1720.0,True,3.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,25.0,25.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.25,0.25,0.5,0.0,1.3333333333333333,Chiang Yu-An,chiang yu-an
2025-26,2,9,regular_season,1454,2026-03-07,4,3,福爾摩沙夢想家,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1454/stats,91,簡偉儒,166455,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,15.75,945.0,False,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,W,True,played,0.0,0.0,0.5,0.0,,Chien Wei-Ju,chien wei-ju
2025-26,2,9,regular_season,1454,2026-03-07,4,3,福爾摩沙夢想家,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1454/stats,95,李德威,166457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,False,no_stats_listed,,,,,,Lee Te-Wei,lee te-wei
2025-26,2,9,regular_season,1454,2026-03-07,4,3,福爾摩沙夢想家,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1454/stats,97,史承平,166458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,False,no_stats_listed,,,,,,Shih Cheng-Ping,shih cheng-ping
2025-26,2,9,regular_season,1454,2026-03-07,4,3,福爾摩沙夢想家,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1454/stats,99,盧冠良,166459,8.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,0.75,0.5,1.0,,0.75,0.5,1.0,0.0,19.516666666666666,1171.0,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,12.0,100.0,100.0,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,W,True,played,1.0,1.0,0.5,0.0,,,盧冠良
2025-26,2,9,regular_season,1455,2026-03-07,4,4,新竹御嵿攻城獅,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1455/stats,10885,劉丞勳,166420,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,-9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,24.066666666666666,1444.0,True,3.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,W,True,played,0.0,0.0,0.3333333333333333,0.0,2.0,,劉丞勳
2025-26,2,9,regular_season,1455,2026-03-07,4,4,新竹御嵿攻城獅,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1455/stats,10887,德魯,166427,17.0,4.0,13.0,1.0,5.0,3.0,8.0,6.0,6.0,3.0,11.0,14.0,1.0,3.0,1.0,3.0,4.0,-7.0,0.3076923076923077,0.2,0.375,1.0,0.308,0.2,0.375,1.0,36.65,2199.0,True,9.0,4.0,5.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,24.0,42.3,54.3,20.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.4230769230769231,0.5434782608695652,0.6153846153846154,0.46153846153846156,0.3333333333333333,Drew Pember,drew pember
2025-26,2,9,regular_season,1455,2026-03-07,4,4,新竹御嵿攻城獅,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1455/stats,13778,辛巴,185416,15.0,6.0,6.0,6.0,6.0,0.0,0.0,3.0,7.0,4.0,5.0,9.0,1.0,0.0,0.0,1.0,2.0,-1.0,1.0,1.0,,0.42857142857142855,1.0,1.0,0.0,0.429,28.433333333333334,1706.0,True,0.0,0.0,0.0,4.0,2.0,0.0,2.0,12.0,7.0,0.0,20.0,100.0,82.6,18.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,1.0,0.8259911894273128,0.0,1.1666666666666667,1.0,Sim Bhullar,sim bhullar
2025-26,2,9,regular_season,1455,2026-03-07,4,4,新竹御嵿攻城獅,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1455/stats,14843,馬力,187196,16.0,6.0,15.0,6.0,12.0,0.0,3.0,4.0,6.0,5.0,8.0,13.0,4.0,0.0,0.0,4.0,5.0,12.0,0.4,0.5,0.0,0.6666666666666666,0.4,0.5,0.0,0.667,28.25,1695.0,False,9.0,6.0,3.0,2.0,3.0,2.0,5.0,10.0,5.0,0.0,18.0,40.0,45.4,13.0,5.0,6.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.4,0.4535147392290249,0.2,0.4,1.0,Marin Marić,marin marić
2025-26,2,9,regular_season,1455,2026-03-07,4,4,新竹御嵿攻城獅,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1455/stats,14982,徐小龍,187290,11.0,4.0,6.0,2.0,4.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,19.0,0.6666666666666666,0.5,1.0,0.25,0.667,0.5,1.0,0.25,15.033333333333333,902.0,False,2.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,83.3,70.9,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,W,True,played,0.8333333333333334,0.7087628865979382,0.3333333333333333,0.6666666666666666,0.0,Mel Tse-Jade,mel tse-jade
2025-26,2,9,regular_season,1455,2026-03-07,4,4,新竹御嵿攻城獅,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1455/stats,75,高國豪,166411,24.0,8.0,14.0,5.0,9.0,3.0,5.0,5.0,5.0,0.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.5555555555555556,0.6,1.0,0.5710000000000001,0.556,0.6,1.0,36.766666666666666,2206.0,True,6.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,27.0,67.9,74.1,27.0,4.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,W,True,played,0.6785714285714286,0.7407407407407408,0.35714285714285715,0.35714285714285715,4.0,Kao Kuo-Hao,kao kuo-hao
2025-26,2,9,regular_season,1455,2026-03-07,4,4,新竹御嵿攻城獅,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1455/stats,76,曾柏喻,166412,5.0,2.0,5.0,2.0,5.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,7.0,0.0,1.0,3.0,1.0,-14.0,0.4,0.4,,0.3333333333333333,0.4,0.4,0.0,0.33299999999999996,27.416666666666668,1645.0,True,3.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,40.0,39.6,5.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,W,True,played,0.4,0.39556962025316456,0.0,0.6,2.3333333333333335,Tseng Po-Yu,tseng po-yu
