season,game_id,id,gohoops_id,division_id,gohoops_division_id,code,venue,status,is_live,round,game_date,game_day_of_week,game_time,gamed_at,source_json
2025-26,1445,1445,8136,9,358,75,高雄巨蛋,COMPLETED,False,4,2026-02-08,(日),14:30:00,2026-02-08 14:30:00,"{""id"":1445,""gohoops_id"":8136,""division_id"":9,""gohoops_division_id"":358,""code"":""75"",""home_team"":{""id"":2,""gohoops_id"":940,""gohoops_squad_id"":11937,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""高雄全家海神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/aquas.webp"",""alt_name"":""aquas""},""is_league"":false,""won_score"":84,""lost_score"":113},""away_team"":{""id"":6,""gohoops_id"":944,""gohoops_squad_id"":11933,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北中信特攻"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dea.webp"",""alt_name"":""dea""},""is_league"":false,""won_score"":113,""lost_score"":84},""venue"":""高雄巨蛋"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/1D-m_X_WyhU"",""visitors"":""4659"",""live_stream_url"":""https://www.youtube.com/live/aSV4QB9A4SM?si=dvBV4L-WcqD63Zcq"",""judgement_report"":""https://drive.google.com/file/d/1e37bozyjN7YDy1mF9ZBmAG8V2epedUOi/view?usp=drive_link""},""game_date"":""2026-02-08"",""game_day_of_week"":""(日)"",""game_time"":""14:30:00"",""gamed_at"":""2026-02-08 14:30:00""}"
2025-26,1446,1446,8137,9,358,76,和平籃球館,COMPLETED,False,4,2026-02-08,(日),17:00:00,2026-02-08 17:00:00,"{""id"":1446,""gohoops_id"":8137,""division_id"":9,""gohoops_division_id"":358,""code"":""76"",""home_team"":{""id"":8,""gohoops_id"":946,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""臺北台新戰神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/mars.webp"",""alt_name"":""mars""},""is_league"":false,""won_score"":91,""lost_score"":104},""away_team"":{""id"":3,""gohoops_id"":941,""gohoops_squad_id"":11936,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""福爾摩沙夢想家"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dreamers.webp"",""alt_name"":""dreamers""},""is_league"":false,""won_score"":104,""lost_score"":91},""venue"":""和平籃球館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/-mRFhaau1yA"",""visitors"":""4520"",""live_stream_url"":""https://youtube.com/live/m5oXjfK1pUs?feature=share"",""judgement_report"":""https://drive.google.com/file/d/1t3Wp7kCmynqgqJK_c4C-fFo1EQeKQckt/view?usp=drive_link""},""game_date"":""2026-02-08"",""game_day_of_week"":""(日)"",""game_time"":""17:00:00"",""gamed_at"":""2026-02-08 17:00:00""}"
2025-26,1447,1447,8138,9,358,77,和平籃球館,COMPLETED,False,4,2026-02-11,(三),19:00:00,2026-02-11 19:00:00,"{""id"":1447,""gohoops_id"":8138,""division_id"":9,""gohoops_division_id"":358,""code"":""77"",""home_team"":{""id"":8,""gohoops_id"":946,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""臺北台新戰神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/mars.webp"",""alt_name"":""mars""},""is_league"":false,""won_score"":90,""lost_score"":104},""away_team"":{""id"":2,""gohoops_id"":940,""gohoops_squad_id"":11937,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""高雄全家海神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/aquas.webp"",""alt_name"":""aquas""},""is_league"":false,""won_score"":104,""lost_score"":90},""venue"":""和平籃球館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/CJKS5rBxfJc"",""visitors"":""3291"",""live_stream_url"":""https://youtube.com/live/e2hvKz4D6MM?feature=share"",""judgement_report"":""https://drive.google.com/file/d/1Uf4ea9e7ZZAhA1VF08_UrDw-80Np_SY_/view?usp=drive_link""},""game_date"":""2026-02-11"",""game_day_of_week"":""(三)"",""game_time"":""19:00:00"",""gamed_at"":""2026-02-11 19:00:00""}"
2025-26,1448,1448,8139,9,358,78,新莊體育館,COMPLETED,False,4,2026-02-14,(六),14:30:00,2026-02-14 14:30:00,"{""id"":1448,""gohoops_id"":8139,""division_id"":9,""gohoops_division_id"":358,""code"":""78"",""home_team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false,""won_score"":116,""lost_score"":95},""away_team"":{""id"":8,""gohoops_id"":946,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""臺北台新戰神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/mars.webp"",""alt_name"":""mars""},""is_league"":false,""won_score"":95,""lost_score"":116},""venue"":""新莊體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/BUf7i90qsnY"",""visitors"":""3833"",""live_stream_url"":""https://www.youtube.com/live/NOaYUCQwi_4?si=1QMhe9qvvnnZPvF5"",""judgement_report"":""https://drive.google.com/file/d/1ErjijSp8jFN0ZdE9JZqegfRk_9qwltxk/view?usp=drive_link""},""game_date"":""2026-02-14"",""game_day_of_week"":""(六)"",""game_time"":""14:30:00"",""gamed_at"":""2026-02-14 14:30:00""}"
2025-26,1449,1449,8140,9,358,79,中壢國民運動中心,COMPLETED,False,4,2026-02-14,(六),17:00:00,2026-02-14 17:00:00,"{""id"":1449,""gohoops_id"":8140,""division_id"":9,""gohoops_division_id"":358,""code"":""79"",""home_team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false,""won_score"":98,""lost_score"":100},""away_team"":{""id"":3,""gohoops_id"":941,""gohoops_squad_id"":11936,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""福爾摩沙夢想家"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dreamers.webp"",""alt_name"":""dreamers""},""is_league"":false,""won_score"":100,""lost_score"":98},""venue"":""中壢國民運動中心"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/csivoUo0UgU"",""visitors"":""2000"",""live_stream_url"":""https://youtube.com/live/4efUnVouieM?feature=share"",""judgement_report"":""https://drive.google.com/file/d/1SYqm9p2kylx0U_ZLv8jGeaQddoh0VbUq/view?usp=drive_link""},""game_date"":""2026-02-14"",""game_day_of_week"":""(六)"",""game_time"":""17:00:00"",""gamed_at"":""2026-02-14 17:00:00""}"
2025-26,1450,1450,8141,9,358,80,新莊體育館,COMPLETED,False,4,2026-02-15,(日),14:30:00,2026-02-15 14:30:00,"{""id"":1450,""gohoops_id"":8141,""division_id"":9,""gohoops_division_id"":358,""code"":""80"",""home_team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false,""won_score"":100,""lost_score"":85},""away_team"":{""id"":4,""gohoops_id"":942,""gohoops_squad_id"":11935,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新竹御嵿攻城獅"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/lioneers.webp"",""alt_name"":""lioneers""},""is_league"":false,""won_score"":85,""lost_score"":100},""venue"":""新莊體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/Qz57HRSan-U"",""visitors"":""4059"",""live_stream_url"":""https://www.youtube.com/live/w6SvPaERzqA?si=WaCX6NPwWnFwdSPJ"",""judgement_report"":""https://drive.google.com/file/d/1zt_zHstvXULxGN9aRc7MJ-6e_sDVskzm/view?usp=drive_link""},""game_date"":""2026-02-15"",""game_day_of_week"":""(日)"",""game_time"":""14:30:00"",""gamed_at"":""2026-02-15 14:30:00""}"
2025-26,1451,1451,8142,9,358,81,中壢國民運動中心,COMPLETED,False,4,2026-02-15,(日),17:00:00,2026-02-15 17:00:00,"{""id"":1451,""gohoops_id"":8142,""division_id"":9,""gohoops_division_id"":358,""code"":""81"",""home_team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false,""won_score"":96,""lost_score"":93},""away_team"":{""id"":6,""gohoops_id"":944,""gohoops_squad_id"":11933,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北中信特攻"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dea.webp"",""alt_name"":""dea""},""is_league"":false,""won_score"":93,""lost_score"":96},""venue"":""中壢國民運動中心"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/2owxBJRKz4Y?si=EqsErPkRG4Ax4SSU"",""visitors"":""2000"",""live_stream_url"":""https://www.youtube.com/live/U114jMj4s2k?si=w14wpL_7Ftd7ZZok"",""judgement_report"":""https://drive.google.com/file/d/18z5vHjyeZMAGeilTq5BKF03SUhJ3yu-t/view?usp=drive_link""},""game_date"":""2026-02-15"",""game_day_of_week"":""(日)"",""game_time"":""17:00:00"",""gamed_at"":""2026-02-15 17:00:00""}"
2025-26,1452,1452,8143,9,358,82,新莊體育館,COMPLETED,False,4,2026-03-04,(三),19:00:00,2026-03-04 19:00:00,"{""id"":1452,""gohoops_id"":8143,""division_id"":9,""gohoops_division_id"":358,""code"":""82"",""home_team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false,""won_score"":100,""lost_score"":116},""away_team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false,""won_score"":116,""lost_score"":100},""venue"":""新莊體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://www.youtube.com/watch?v=sLlJwsYAKfo"",""visitors"":""3367"",""live_stream_url"":""https://www.youtube.com/watch?v=jhe-s_kWbJs"",""judgement_report"":""https://drive.google.com/file/d/1eMLIIrAJxRDWuNP7RcashnaX5xjMV7it/view?usp=drive_link""},""game_date"":""2026-03-04"",""game_day_of_week"":""(三)"",""game_time"":""19:00:00"",""gamed_at"":""2026-03-04 19:00:00""}"
2025-26,1453,1453,8144,9,358,83,新莊體育館,COMPLETED,False,4,2026-03-06,(五),19:00:00,2026-03-06 19:00:00,"{""id"":1453,""gohoops_id"":8144,""division_id"":9,""gohoops_division_id"":358,""code"":""83"",""home_team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false,""won_score"":93,""lost_score"":90},""away_team"":{""id"":8,""gohoops_id"":946,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""臺北台新戰神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/mars.webp"",""alt_name"":""mars""},""is_league"":false,""won_score"":90,""lost_score"":93},""venue"":""新莊體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://www.youtube.com/watch?v=p-V0SeHtfxw"",""visitors"":""3716"",""live_stream_url"":""https://youtube.com/live/jhe-s_kWbJs"",""judgement_report"":""https://drive.google.com/file/d/1Ot8ICJsAacAYny4pu16VYdctTt-Jxksy/view?usp=drive_link""},""game_date"":""2026-03-06"",""game_day_of_week"":""(五)"",""game_time"":""19:00:00"",""gamed_at"":""2026-03-06 19:00:00""}"
2025-26,1454,1454,8145,9,358,84,高雄巨蛋,COMPLETED,False,4,2026-03-07,(六),14:30:00,2026-03-07 14:30:00,"{""id"":1454,""gohoops_id"":8145,""division_id"":9,""gohoops_division_id"":358,""code"":""84"",""home_team"":{""id"":2,""gohoops_id"":940,""gohoops_squad_id"":11937,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""高雄全家海神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/aquas.webp"",""alt_name"":""aquas""},""is_league"":false,""won_score"":97,""lost_score"":107},""away_team"":{""id"":3,""gohoops_id"":941,""gohoops_squad_id"":11936,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""福爾摩沙夢想家"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dreamers.webp"",""alt_name"":""dreamers""},""is_league"":false,""won_score"":107,""lost_score"":97},""venue"":""高雄巨蛋"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/5o58QCLXGkM"",""visitors"":""6051"",""live_stream_url"":""https://youtube.com/live/rGfPCO0ziBg?feature=share"",""judgement_report"":""https://drive.google.com/file/d/1r8g9BnB3P3rv0JXBE5k3mtWNtyqL5Ui1/view?usp=drive_link""},""game_date"":""2026-03-07"",""game_day_of_week"":""(六)"",""game_time"":""14:30:00"",""gamed_at"":""2026-03-07 14:30:00""}"
2025-26,1455,1455,8146,9,358,85,中壢國民運動中心,COMPLETED,False,4,2026-03-07,(六),17:00:00,2026-03-07 17:00:00,"{""id"":1455,""gohoops_id"":8146,""division_id"":9,""gohoops_division_id"":358,""code"":""85"",""home_team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false,""won_score"":111,""lost_score"":114},""away_team"":{""id"":4,""gohoops_id"":942,""gohoops_squad_id"":11935,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新竹御嵿攻城獅"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/lioneers.webp"",""alt_name"":""lioneers""},""is_league"":false,""won_score"":114,""lost_score"":111},""venue"":""中壢國民運動中心"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/BZClmMY025I"",""visitors"":""2000"",""live_stream_url"":""https://youtube.com/live/pHHqzLa6vnQ"",""judgement_report"":""https://drive.google.com/file/d/1hQ6iuVefXVHtdNUO313b9A9lE9yQkS-N/view?usp=drive_link""},""game_date"":""2026-03-07"",""game_day_of_week"":""(六)"",""game_time"":""17:00:00"",""gamed_at"":""2026-03-07 17:00:00""}"
2025-26,1456,1456,8147,9,358,86,高雄巨蛋,COMPLETED,False,4,2026-03-08,(日),14:30:00,2026-03-08 14:30:00,"{""id"":1456,""gohoops_id"":8147,""division_id"":9,""gohoops_division_id"":358,""code"":""86"",""home_team"":{""id"":2,""gohoops_id"":940,""gohoops_squad_id"":11937,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""高雄全家海神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/aquas.webp"",""alt_name"":""aquas""},""is_league"":false,""won_score"":90,""lost_score"":88},""away_team"":{""id"":6,""gohoops_id"":944,""gohoops_squad_id"":11933,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北中信特攻"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dea.webp"",""alt_name"":""dea""},""is_league"":false,""won_score"":88,""lost_score"":90},""venue"":""高雄巨蛋"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/hOL3YzL3pzs"",""visitors"":""3908"",""live_stream_url"":""https://youtube.com/live/_1Cfv4Fjr4U?feature=share"",""judgement_report"":""https://drive.google.com/file/d/1zs86md46BaaAV20qs0864RSdn5g8Q1y5/view?usp=drive_link""},""game_date"":""2026-03-08"",""game_day_of_week"":""(日)"",""game_time"":""14:30:00"",""gamed_at"":""2026-03-08 14:30:00""}"
2025-26,1457,1457,8148,9,358,87,中壢國民運動中心,COMPLETED,False,4,2026-03-08,(日),17:00:00,2026-03-08 17:00:00,"{""id"":1457,""gohoops_id"":8148,""division_id"":9,""gohoops_division_id"":358,""code"":""87"",""home_team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false,""won_score"":101,""lost_score"":114},""away_team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false,""won_score"":114,""lost_score"":101},""venue"":""中壢國民運動中心"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/Zm5OoCLoDlA"",""visitors"":""2000"",""live_stream_url"":""https://youtube.com/live/YWYWsRvDJtc"",""judgement_report"":""https://drive.google.com/file/d/1zHgCtoFV9ud5NQHyLHgbfWZ4aA8H7Kxp/view?usp=drive_link""},""game_date"":""2026-03-08"",""game_day_of_week"":""(日)"",""game_time"":""17:00:00"",""gamed_at"":""2026-03-08 17:00:00""}"
2025-26,1458,1458,8149,9,358,88,新竹縣體育館,COMPLETED,False,4,2026-03-11,(三),19:00:00,2026-03-11 19:00:00,"{""id"":1458,""gohoops_id"":8149,""division_id"":9,""gohoops_division_id"":358,""code"":""88"",""home_team"":{""id"":4,""gohoops_id"":942,""gohoops_squad_id"":11935,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新竹御嵿攻城獅"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/lioneers.webp"",""alt_name"":""lioneers""},""is_league"":false,""won_score"":94,""lost_score"":102},""away_team"":{""id"":8,""gohoops_id"":946,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""臺北台新戰神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/mars.webp"",""alt_name"":""mars""},""is_league"":false,""won_score"":102,""lost_score"":94},""venue"":""新竹縣體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/iAM3yCn6q4Q?si=tNoCk1RvDeD_Qgfv"",""visitors"":""3411"",""live_stream_url"":""https://youtube.com/live/gYBWJJchtg4?feature=share"",""judgement_report"":""https://drive.google.com/file/d/146Rgj34Vg2XDzuQsFTOmozDwBm-q0HWm/view?usp=drive_link""},""game_date"":""2026-03-11"",""game_day_of_week"":""(三)"",""game_time"":""19:00:00"",""gamed_at"":""2026-03-11 19:00:00""}"
2025-26,1459,1459,8150,9,358,89,臺中洲際迷你蛋,COMPLETED,False,4,2026-03-14,(六),14:30:00,2026-03-14 14:30:00,"{""id"":1459,""gohoops_id"":8150,""division_id"":9,""gohoops_division_id"":358,""code"":""89"",""home_team"":{""id"":3,""gohoops_id"":941,""gohoops_squad_id"":11936,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""福爾摩沙夢想家"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dreamers.webp"",""alt_name"":""dreamers""},""is_league"":false,""won_score"":100,""lost_score"":91},""away_team"":{""id"":6,""gohoops_id"":944,""gohoops_squad_id"":11933,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北中信特攻"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dea.webp"",""alt_name"":""dea""},""is_league"":false,""won_score"":91,""lost_score"":100},""venue"":""臺中洲際迷你蛋"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/1mgGTLcQHIY"",""visitors"":""2290"",""live_stream_url"":""https://www.youtube.com/live/ZzfphbVS4nQ?si=VcPmVfjRZpJZIVxP"",""judgement_report"":""https://drive.google.com/file/d/1-aLK6-KzYo_06GMPFAEYYAcS_7v-1niz/view?usp=drive_link""},""game_date"":""2026-03-14"",""game_day_of_week"":""(六)"",""game_time"":""14:30:00"",""gamed_at"":""2026-03-14 14:30:00""}"
2025-26,1460,1460,8151,9,358,90,新竹縣體育館,COMPLETED,False,4,2026-03-14,(六),17:00:00,2026-03-14 17:00:00,"{""id"":1460,""gohoops_id"":8151,""division_id"":9,""gohoops_division_id"":358,""code"":""90"",""home_team"":{""id"":4,""gohoops_id"":942,""gohoops_squad_id"":11935,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新竹御嵿攻城獅"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/lioneers.webp"",""alt_name"":""lioneers""},""is_league"":false,""won_score"":113,""lost_score"":97},""away_team"":{""id"":2,""gohoops_id"":940,""gohoops_squad_id"":11937,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""高雄全家海神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/aquas.webp"",""alt_name"":""aquas""},""is_league"":false,""won_score"":97,""lost_score"":113},""venue"":""新竹縣體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/5Ie1kXbZ3FM"",""visitors"":""5217"",""live_stream_url"":""https://youtube.com/live/q7Z0JGx9qlM"",""judgement_report"":""https://drive.google.com/file/d/1Zwa0EQHUEb7CDZLsMaY3dhvZVELHat9R/view?usp=drive_link""},""game_date"":""2026-03-14"",""game_day_of_week"":""(六)"",""game_time"":""17:00:00"",""gamed_at"":""2026-03-14 17:00:00""}"
2025-26,1461,1461,8152,9,358,91,臺中洲際迷你蛋,COMPLETED,False,4,2026-03-15,(日),14:30:00,2026-03-15 14:30:00,"{""id"":1461,""gohoops_id"":8152,""division_id"":9,""gohoops_division_id"":358,""code"":""91"",""home_team"":{""id"":3,""gohoops_id"":941,""gohoops_squad_id"":11936,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""福爾摩沙夢想家"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dreamers.webp"",""alt_name"":""dreamers""},""is_league"":false,""won_score"":111,""lost_score"":84},""away_team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false,""won_score"":84,""lost_score"":111},""venue"":""臺中洲際迷你蛋"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/pTfxSXYO9yI?si=W_tUKk9FvPnWRoNI"",""visitors"":""2556"",""live_stream_url"":""https://www.youtube.com/live/Ml84Hgm1DnI?si=NhO1x8ZAxVjb1ZHR"",""judgement_report"":""https://drive.google.com/file/d/1zsECZznQDOWN3QUDbaVJGhDS-a7rkYoG/view?usp=drive_link""},""game_date"":""2026-03-15"",""game_day_of_week"":""(日)"",""game_time"":""14:30:00"",""gamed_at"":""2026-03-15 14:30:00""}"
2025-26,1462,1462,8153,9,358,92,新竹縣體育館,COMPLETED,False,4,2026-03-15,(日),17:00:00,2026-03-15 17:00:00,"{""id"":1462,""gohoops_id"":8153,""division_id"":9,""gohoops_division_id"":358,""code"":""92"",""home_team"":{""id"":4,""gohoops_id"":942,""gohoops_squad_id"":11935,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新竹御嵿攻城獅"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/lioneers.webp"",""alt_name"":""lioneers""},""is_league"":false,""won_score"":113,""lost_score"":90},""away_team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false,""won_score"":90,""lost_score"":113},""venue"":""新竹縣體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/irGHUbwUVrI"",""visitors"":""4807"",""live_stream_url"":""https://youtube.com/live/_aq1RxsVeys?feature=share"",""judgement_report"":""https://drive.google.com/file/d/1BIqj1yOJ9aEkC8DGqCOuDMsrpyWM9blm/view?usp=drive_link""},""game_date"":""2026-03-15"",""game_day_of_week"":""(日)"",""game_time"":""17:00:00"",""gamed_at"":""2026-03-15 17:00:00""}"
2025-26,1463,1463,8154,9,358,93,新莊體育館,COMPLETED,False,4,2026-03-21,(六),14:30:00,2026-03-21 14:30:00,"{""id"":1463,""gohoops_id"":8154,""division_id"":9,""gohoops_division_id"":358,""code"":""93"",""home_team"":{""id"":6,""gohoops_id"":944,""gohoops_squad_id"":11933,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北中信特攻"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dea.webp"",""alt_name"":""dea""},""is_league"":false,""won_score"":118,""lost_score"":91},""away_team"":{""id"":2,""gohoops_id"":940,""gohoops_squad_id"":11937,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""高雄全家海神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/aquas.webp"",""alt_name"":""aquas""},""is_league"":false,""won_score"":91,""lost_score"":118},""venue"":""新莊體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/JWUufo54VBk"",""visitors"":""4059"",""live_stream_url"":""https://youtube.com/live/YN8vY09wFFI?feature=share"",""judgement_report"":""https://drive.google.com/file/d/1rMJPcYQSn_XDtbzIS9i9bkJ8uySERiQB/view?usp=drive_link""},""game_date"":""2026-03-21"",""game_day_of_week"":""(六)"",""game_time"":""14:30:00"",""gamed_at"":""2026-03-21 14:30:00""}"
